DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2015,19.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2016,18.52,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2017,18.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2018,18.45,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2019,19.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2020,19.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2021,23.27,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2022,38.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Greece,2023,25.88,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2000,12.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2001,14.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2002,13.02,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2003,13.50,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2004,14.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2005,13.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2006,13.95,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2007,20.28,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2008,19.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2009,14.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2010,17.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2011,21.17,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2012,23.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2013,20.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2014,18.09,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2015,18.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2016,15.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2017,17.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2018,18.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2019,18.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2020,18.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2021,23.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2022,34.21,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Spain,2023,26.14,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2000,13.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2001,13.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2002,13.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2003,12.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2004,11.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2005,10.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2006,11.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2007,15.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2008,18.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2009,13.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2010,14.74,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2011,19.69,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2012,20.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2013,20.42,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2014,16.95,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2015,16.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2016,15.14,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2017,15.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2018,19.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2019,18.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2020,17.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2021,21.55,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2022,33.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Finland,2023,26.51,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2000,10.17,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2001,10.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2002,9.74,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2003,11.45,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2004,9.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2005,9.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2006,12.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2007,18.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2008,14.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2009,11.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2010,16.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2011,21.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2012,30.44,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2013,27.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2014,23.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2015,22.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,France,2016,20.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2011,18.8,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2012,18.55,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2013,14.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2014,15.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2015,15.23,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2016,12.19,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2017,13.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2018,14.61,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2019,14.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2020,13.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2021,18.15,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2022,29.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Croatia,2023,17.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2000,10.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2001,9.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2002,9.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2003,11.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2004,9.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2005,8.23,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2006,9.95,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2007,17.39,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2008,15.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2009,10.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2010,14.23,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2011,18.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2012,20.85,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2013,16.06,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2014,15.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2015,15.58,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2016,12.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2017,14.02,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2018,15.27,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2019,15.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2020,15.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2021,19.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2022,32.39,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Hungary,2023,20.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2000,10.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2001,11.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2002,9.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2003,12.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2004,10.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2005,10.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2006,12.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2007,20.09,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2008,13.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Ireland,2009,10.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2000,15.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2001,15.76,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2002,14.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2003,14.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2004,15.51,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2005,12.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2006,14.45,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2007,20.80,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2008,22.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2009,15.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2010,18.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2011,24.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2012,24.56,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2013,33.07,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2014,20.4,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2015,19.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2016,17.82,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2017,18.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2018,19.82,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2019,19.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2020,19.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2021,24.92,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2022,35.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Italy,2023,26.55,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2000,11.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2001,11.68,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2002,11.67,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2003,11.58,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2004,10.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2005,9.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2006,12.87,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2007,18.70,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2008,16.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2009,11.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2010,16.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2011,20.61,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2012,21.22,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2013,17.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2014,15.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2015,16.22,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2016,14.50,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2017,15.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2018,17.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2019,16.25,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2020,16.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2021,20.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2022,31.74,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Lithuania,2023,22.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2000,13.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2001,13.60,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2002,12.62,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2003,13.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2004,11.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2005,11.53,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2006,12.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2007,20.33,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2008,14.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2009,10.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2010,15.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2011,18.15,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2012,23.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2013,16.76,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2014,14.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2015,15.60,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2016,14.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2017,15.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2018,17.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Soft wheat - prices per 100 kg,Luxembourg,2019,15.82,
